budget,imdb_id,popularity,release_date,startYear,revenue,runtime,title,status,New_status,Genre,Production_Company,Director,averageRating,numVotes
17000000.0,tt0404390,7.435544,2006-01-06,2006,9500000.0,122.0,Running Scared,0.5588235294117647,0.0,Action,International Production Company,Wayne Kramer,7.4,94838
38000000.0,tt0454919,10.307277000000001,2006-08-11,2006,29907685.0,90.0,Pulse,0.7870443421052632,0.0,Horror,Dimension Films,Jim Sonzero,4.8,27340
80000000.0,tt0438097,16.646029000000002,2006-03-23,2006,660940780.0,91.0,Ice Age: The Meltdown,8.26175975,1.0,Animation,Blue Sky Studios,Carlos Saldanha,6.8,241015
54000000.0,tt0434409,20.214422,2006-03-15,2005,132511035.0,132.0,V for Vendetta,2.4539080555555555,1.0,Action,Studio Babelsberg,James McTeigue,8.2,972088
20000000.0,tt0454945,6.916200999999999,2006-03-17,2006,33889159.0,105.0,She's the Man,1.69445795,1.0,Comedy,DreamWorks SKG,Andy Fickman,6.3,139300
22000000.0,tt0492956,9.627676,2007-09-28,2007,147880543.0,110.0,The Game Plan,6.721842863636364,1.0,Comedy,Walt Disney Pictures,Andy Fickman,6.1,54962
6500000.0,tt0427944,9.369527,2005-09-05,2005,24793509.0,92.0,Thank You for Smoking,3.814386,1.0,Comedy,Fox Searchlight Pictures,Jason Reitman,7.6,207756
7500000.0,tt0467406,11.791591,2007-12-05,2007,231411584.0,96.0,Juno,30.854877866666666,1.0,Comedy,Fox Searchlight Pictures,Jason Reitman,7.4,472476
12000000.0,tt0429591,11.29062,2006-03-03,2006,23006849.0,104.0,Aquamarine,1.9172374166666666,1.0,Fantasy,Fox 2000 Pictures,Elizabeth Allen Rosenbaum,5.3,36197
15000000.0,tt0454841,18.960549,2006-03-10,2006,69623713.0,107.0,The Hills Have Eyes,4.641580866666667,1.0,Horror,Fox Searchlight Pictures,Alexandre Aja,6.4,151648
35000000.0,tt0790686,8.612618,2008-08-15,2008,72436439.0,110.0,Mirrors,2.069612542857143,1.0,Horror,Regency Enterprises,Alexandre Aja,6.1,98464
24000000.0,tt0464154,8.212132,2010-08-20,2010,83188165.0,88.0,Piranha 3D,3.4661735416666666,1.0,Comedy,The Weinstein Company,Alexandre Aja,5.4,82783
2000000.0,tt0405094,9.02255,2006-03-15,2006,70000000.0,137.0,The Lives of Others,35.0,1.0,Drama,Arte,Florian Henckel von Donnersmarck,8.4,332318
30000000.0,tt0446046,5.364459,2006-03-17,2006,34742066.0,108.0,Take the Lead,1.1580688666666668,1.0,Music,New Line Cinema,Liz Friedlander,6.6,24034
9000000.0,tt0441796,4.854551,2006-03-24,2006,27105095.0,100.0,Stay Alive,3.011677222222222,1.0,Horror,Spyglass Entertainment,William Brent Bell,5.1,29010
475000.0,tt0393109,9.00314,2005-01-30,2005,3919254.0,110.0,Brick,8.251061052631579,1.0,Drama,Bergman Lustig productions,Rian Johnson,7.3,96433
20000000.0,tt0844286,7.973126,2008-09-09,2008,5530764.0,114.0,The Brothers Bloom,0.2765382,0.0,Adventure,The Weinstein Company,Rian Johnson,6.8,46910
6500000.0,tt0436331,8.869162,2006-09-07,2006,13368437.0,88.0,Friends with Money,2.056682615384615,1.0,Comedy,Sony Pictures,Nicole Holofcener,5.8,24984
80000000.0,tt0405469,7.904333,2006-03-06,2006,37384046.0,94.0,The Wild,0.467300575,0.0,Family,Walt Disney Pictures,Steve 'Spaz' Williams,5.3,22745
150000000.0,tt0317919,15.687983,2006-05-03,2006,397850012.0,126.0,Mission: Impossible III,2.6523334133333334,1.0,Adventure,Paramount Pictures,J.J. Abrams,6.9,312784
150000000.0,tt0796366,15.362632000000001,2009-05-06,2009,385680446.0,127.0,Star Trek,2.5712029733333335,1.0,Science Fiction,Paramount Pictures,J.J. Abrams,7.9,561842
40000000.0,tt0410297,12.589019,2006-06-16,2006,114830111.0,99.0,The Lake House,2.870752775,1.0,Romance,Village Roadshow Pictures,Alejandro Agresti,6.8,132659
35000000.0,tt0458352,13.102383999999999,2006-06-30,2006,326551094.0,109.0,The Devil Wears Prada,9.330031257142856,1.0,Comedy,Twentieth Century Fox Film Corporation,David Frankel,6.9,347460
60000000.0,tt0822832,9.729747999999999,2008-12-25,2008,244082376.0,115.0,Marley & Me,4.0680396,1.0,Comedy,Sunswept Entertainment,David Frankel,7.1,139184
1000000.0,tt0497116,6.684925,2006-01-24,2006,46243000.0,100.0,An Inconvenient Truth,46.243,1.0,Documentary,Lawrence Bender Productions,Davis Guggenheim,7.4,78258
85000000.0,tt0463985,2.238808,2006-06-03,2006,158468292.0,104.0,The Fast and the Furious: Tokyo Drift,1.8643328470588236,1.0,Action,Universal Pictures,Justin Lin,6.0,225322
85000000.0,tt1013752,1.498902,2009-04-02,2009,363164265.0,107.0,Fast & Furious,4.272520764705883,1.0,Action,Universal Pictures,Justin Lin,6.6,248105
55000000.0,tt0454921,20.981716,2006-12-14,2006,307077295.0,117.0,The Pursuit of Happyness,5.583223545454546,1.0,Drama,Columbia Pictures Corporation,Gabriele Muccino,8.0,415606
55000000.0,tt0814314,21.708267000000003,2008-12-18,2008,168167691.0,123.0,Seven Pounds,3.057594381818182,1.0,Drama,Columbia Pictures,Gabriele Muccino,7.6,273369
20000000.0,tt0402910,9.51795,2005-01-17,2005,10289.0,106.0,Chaos,0.00051445,0.0,Drama,Current Entertainment,Tony Giglio,6.5,49434
12000000.0,tt0462590,14.21769,2006-08-11,2006,114194847.0,104.0,Step Up,9.51623725,1.0,Music,Summit Entertainment,Anne Fletcher,6.5,105913
30000000.0,tt0988595,10.342202,2008-01-10,2008,160259319.0,111.0,27 Dresses,5.3419773,1.0,Comedy,Spyglass Entertainment,Anne Fletcher,6.1,147201
700000.0,tt0468489,12.155114999999999,2006-08-11,2006,4911725.0,107.0,Half Nelson,7.01675,1.0,Drama,Thinkfilm,Ryan Fleck,7.2,81359
23000000.0,tt0384793,7.06088,2006-08-18,2006,38505009.0,93.0,Accepted,1.6741308260869565,1.0,Comedy,Universal Pictures,Steve Pink,6.4,117919
40000000.0,tt0450345,9.423256,2006-09-01,2006,38755073.0,102.0,The Wicker Man,0.968876825,0.0,Mystery,Saturn Films,Neil LaBute,3.7,61557
20000000.0,tt0947802,13.857624,2008-09-19,2008,27640028.0,110.0,Lakeview Terrace,1.3820014,1.0,Drama,Screen Gems,Neil LaBute,6.1,46978
6500000.0,tt0460989,6.752524,2006-06-23,2006,22889018.0,124.0,The Wind That Shakes the Barley,3.5213873846153847,1.0,Drama,BIM Distribuzione,Ken Loach,7.5,43274
30000000.0,tt0421206,5.025475,2006-09-15,2006,41480851.0,125.0,Gridiron Gang,1.3826950333333334,1.0,Action,Columbia Pictures,Phil Joanou,6.9,44824
60000000.0,tt0454824,5.460942,2006-09-22,2006,17800000.0,140.0,Flyboys,0.2966666666666667,0.0,Action,Ingenious Film Partners,Tony Bill,6.5,39937
18000000.0,tt0443453,8.278336,2006-11-01,2006,261572744.0,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,14.531819111111112,1.0,Comedy,Twentieth Century Fox Film Corporation,Larry Charles,7.3,337628
12000000.0,tt0424993,8.596352,2006-10-06,2006,38368909.0,103.0,Employee of the Month,3.1974090833333335,1.0,Comedy,Lionsgate,Greg Coolidge,5.5,42694
26000000.0,tt0404203,7.311147999999999,2006-10-06,2006,14821658.0,136.0,Little Children,0.5700637692307692,0.0,Romance,New Line Cinema,Todd Field,7.5,101770
6000000.0,tt0455590,9.424157000000001,2006-09-01,2006,48027970.0,121.0,The Last King of Scotland,8.004661666666667,1.0,Drama,Fox Searchlight Pictures,Kevin Macdonald,7.7,168046
60000000.0,tt0473705,8.905732,2009-04-17,2009,87784194.0,127.0,State of Play,1.4630699,1.0,Action,Universal Pictures,Kevin Macdonald,7.1,129269
2000000.0,tt0367027,11.547748,2006-05-20,2006,5179037.0,101.0,Shortbus,2.5895185,1.0,Romance,Fortissimo Films,John Cameron Mitchell,6.4,30789
5000000.0,tt0935075,7.007992999999999,2010-12-16,2010,5129058.0,91.0,Rabbit Hole,1.0258116,1.0,Drama,Olympus Pictures,John Cameron Mitchell,7.0,45811
2000000.0,tt0433387,7.659357000000001,2005-09-11,2005,5967038.0,120.0,Harsh Times,2.983519,1.0,Crime,The Weinstein Company,David Ayer,6.9,60838
20000000.0,tt0421073,13.246795,2008-04-10,2008,65569869.0,109.0,Street Kings,3.27849345,1.0,Action,Fox Searchlight Pictures,David Ayer,6.8,103995
22000000.0,tt0365830,7.98193,2006-11-22,2006,13405595.0,93.0,Tenacious D in The Pick of Destiny,0.6093452272727272,0.0,Comedy,New Line Cinema,Liam Lynch,6.8,98001
100000000.0,tt0449010,9.851133,2006-12-14,2006,249288105.0,104.0,Eragon,2.49288105,1.0,Fantasy,Ingenious Film Partners,Stefen Fangmeier,5.1,118383
70000000.0,tt0443489,7.739633,2006-12-25,2006,154937680.0,134.0,Dreamgirls,2.213395428571429,1.0,Drama,Paramount Pictures,Bill Condon,6.5,65427
21000000.0,tt0463998,13.585232999999999,2007-01-05,2007,41170784.0,123.0,Freedom Writers,1.9605135238095237,1.0,Crime,Double Feature Films,Richard LaGravenese,7.5,63120
30000000.0,tt0431308,10.304881,2007-11-15,2007,156835339.0,126.0,P.S. I Love You,5.2278446333333335,1.0,Drama,Wendy Finerman Productions,Richard LaGravenese,7.0,193730
15000000.0,tt0465551,8.593086999999999,2006-12-25,2006,49469904.0,92.0,Notes on a Scandal,3.2979936,1.0,Drama,Fox Searchlight Pictures,Richard Eyre,7.4,71999
21000000.0,tt0398913,5.756379,2006-09-07,2006,480314.0,87.0,DOA: Dead or Alive,0.022872095238095237,0.0,Adventure,Impact Pictures,Corey Yuen,4.8,42089
9000000.0,tt0454082,7.888302,2006-12-25,2006,21510851.0,84.0,Black Christmas,2.3900945555555557,1.0,Horror,Dimension Films,Glen Morgan,4.6,23402
10000000.0,tt0455960,7.160966999999999,2007-01-19,2007,25399945.0,84.0,The Hitcher,2.5399945,1.0,Action,Intrepid Pictures,Dave Meyers,5.6,39123
60000000.0,tt0398808,8.460206,2007-02-16,2007,137587063.0,96.0,Bridge to Terabithia,2.2931177166666665,1.0,Adventure,Walden Media,Gabor Csupo,7.1,134594
12000000.0,tt0396707,12.01334,2008-09-06,2008,7070330.0,103.0,The Secret of Moonacre,0.5891941666666667,0.0,Adventure,South Pacific Pictures,Gabor Csupo,6.1,9132
2000000.0,tt0473308,11.276024000000001,2007-05-25,2007,22179430.0,108.0,Waitress,11.089715,1.0,Comedy,Night and Day Pictures,Adrienne Shelly,7.0,42198
25000000.0,tt0395495,5.953412999999999,2006-10-20,2006,16158487.0,111.0,Catch and Release,0.64633948,0.0,Comedy,Columbia Pictures Corporation,Susannah Grant,6.0,22688
50000000.0,tt0367959,2.159558,2007-02-06,2007,82169884.0,121.0,Hannibal Rising,1.64339768,1.0,Crime,Ingenious Film Partners,Peter Webber,6.2,99260
13000000.0,tt0469263,6.862146000000001,2006-10-15,2006,11130889.0,104.0,The Astronaut Farmer,0.8562222307692308,0.0,Adventure,Polish Brothers Construction,Michael Polish,6.3,21500
818418.0,tt0418110,4.387586,2005-09-30,2005,4851244.0,152.0,Romanzo criminale,5.927587125405355,1.0,Drama,Warner Bros.,Michele Placido,7.2,7945
11000000.0,tt0468492,9.386916000000001,2006-07-27,2006,88489643.0,119.0,The Host,8.044513,1.0,Horror,Cineclick Asia,Bong Joon Ho,7.0,89085
16500000.0,tt0416508,7.829737,2007-03-02,2007,37311672.0,120.0,Becoming Jane,2.2613134545454545,1.0,Drama,Ecosse Films,Julian Jarrold,7.1,55491
20000000.0,tt0477071,10.163764,2007-02-08,2007,84146832.0,96.0,Premonition,4.2073416,1.0,Thriller,TriStar Pictures,Mennan Yapo,5.9,70318
20000000.0,tt0490204,10.027137,2007-03-23,2007,22222308.0,124.0,Reign Over Me,1.1111154,1.0,Drama,Columbia Pictures,Mike Binder,7.4,90687
16000000.0,tt0427470,12.153493,2007-03-09,2007,5367030.0,99.0,The Lookout,0.335439375,0.0,Crime,Miramax Films,Scott Frank,7.0,55191
28000000.0,tt0365907,14.914924,2014-09-18,2014,53181600.0,113.0,A Walk Among the Tombstones,1.8993428571428572,1.0,Crime,Double Feature Films,Scott Frank,6.5,107130
150000000.0,tt0396555,10.529575999999999,2007-03-23,2007,169332978.0,95.0,Meet the Robinsons,1.12888652,1.0,Animation,Walt Disney Pictures,Stephen J. Anderson,6.8,81913
19000000.0,tt0452702,7.712308999999999,2007-04-20,2007,35300645.0,80.0,Vacancy,1.8579286842105263,1.0,Horror,Screen Gems,Nimród Antal,6.2,90797
20000000.0,tt0913354,9.951661999999999,2009-12-04,2009,22942221.0,88.0,Armored,1.14711105,1.0,Action,Screen Gems,Nimród Antal,5.7,28928
10000000.0,tt0419843,9.351275999999999,2007-04-16,2007,17500000.0,97.0,In the Land of Women,1.75,1.0,Romance,Castle Rock Entertainment,Jonathan Kasdan,6.4,30274
25000000.0,tt0453451,10.19853,2007-03-22,2007,229736344.0,90.0,Mr. Bean's Holiday,9.18945376,1.0,Family,Tiger Aspect Productions,Steve Bendelack,6.4,108378
2380000.0,tt0480025,2.514638,2006-09-12,2006,8176544.0,101.0,This Is England,3.43552268907563,1.0,Drama,EM Media,Shane Meadows,7.7,111389
15000000.0,tt0463854,12.884191,2007-04-26,2007,64238440.0,100.0,28 Weeks Later,4.282562666666666,1.0,Horror,DNA Films,Juan Carlos Fresnadillo,7.0,246008
160000.0,tt0907657,10.357064,2007-03-23,2007,20710513.0,85.0,Once,129.44070625,1.0,Drama,Summit Entertainment,John Carney,7.8,106367
20000000.0,tt0780571,7.423812,2007-06-01,2007,41637263.0,120.0,Mr. Brooks,2.08186315,1.0,Drama,Tig Productions,Bruce A. Evans,7.3,138294
8000000.0,tt0457572,5.284805,2006-09-07,2006,426224.0,91.0,Fido,0.053278,0.0,Romance,Lions Gate Films,Andrew Currie,6.7,27401
10000000.0,tt0462504,9.604564,2006-09-09,2006,7177143.0,126.0,Rescue Dawn,0.7177143,0.0,Adventure,Metro-Goldwyn-Mayer (MGM),Werner Herzog,7.3,96616
150000000.0,tt0373889,21.3643,2007-06-28,2007,938212738.0,138.0,Harry Potter and the Order of the Phoenix,6.254751586666667,1.0,Adventure,Warner Bros.,David Yates,7.5,467087
250000000.0,tt0417741,19.083723000000003,2009-07-07,2009,933959197.0,153.0,Harry Potter and the Half-Blood Prince,3.735836788,1.0,Adventure,Warner Bros.,David Yates,7.6,431398
250000000.0,tt0926084,23.300362,2010-10-17,2010,954305868.0,146.0,Harry Potter and the Deathly Hallows: Part 1,3.817223472,1.0,Adventure,Warner Bros.,David Yates,7.7,438188
180000000.0,tt0918940,45.38298,2016-06-29,2016,356743061.0,109.0,The Legend of Tarzan,1.9819058944444445,1.0,Action,Village Roadshow Pictures,David Yates,6.2,154090
75000000.0,tt0462538,14.302910999999998,2007-07-25,2007,527068851.0,87.0,The Simpsons Movie,7.02758468,1.0,Animation,Gracie Films,David Silverman,7.3,297049
20000000.0,tt0829482,16.205105,2007-08-17,2007,121463226.0,113.0,Superbad,6.0731613,1.0,Comedy,Columbia Pictures,Greg Mottola,7.6,494089
67000000.0,tt0462396,8.920544999999999,2007-04-19,2007,25303038.0,102.0,The Last Legion,0.37765728358208955,0.0,Action,Ingenious Film Partners,Doug Lefler,5.4,33069
16500000.0,tt0815244,6.463883,2007-09-21,2007,13620075.0,108.0,Sydney White,0.8254590909090909,0.0,Comedy,Morgan Creek Productions,Joe Nussbaum,6.2,44276
25000000.0,tt0499556,12.077833,2007-08-24,2007,40452643.0,103.0,War,1.61810572,1.0,Action,Mosaic Media Group,Philip G. Atwell,6.2,82142
39000000.0,tt0465602,7.259086,2007-07-26,2007,26820641.0,86.0,Shoot 'Em Up,0.6877087435897435,0.0,Action,New Line Cinema,Michael Davis,6.7,140887
25000000.0,tt0452625,7.456047,2007-09-21,2007,59192128.0,101.0,Good Luck Chuck,2.36768512,1.0,Comedy,Lionsgate,Mark Helfrich,5.6,82676
25000000.0,tt0480242,8.936547000000001,2007-10-26,2007,68377859.0,98.0,Dan in Real Life,2.73511436,1.0,Comedy,Touchstone Pictures,Peter Hedges,6.7,94767
21000000.0,tt0498399,7.572144000000001,2007-05-25,2007,54926886.0,117.0,We Own the Night,2.615566,1.0,Drama,Columbia Pictures,James Gray,6.8,81434
25000000.0,tt0465538,7.857078,2007-09-28,2007,92991835.0,119.0,Michael Clayton,3.7196734,1.0,Drama,Castle Rock Entertainment,Tony Gilroy,7.2,150398
12000000.0,tt0805564,8.025117999999999,2007-10-12,2007,11293663.0,106.0,Lars and the Real Girl,0.9411385833333333,0.0,Comedy,Sidney Kimmel Entertainment,Craig Gillespie,7.3,133095
27500000.0,tt0804522,13.482558,2007-09-07,2007,24748670.0,120.0,Rendition,0.8999516363636364,0.0,Drama,Anonymous Content,Gavin Hood,6.8,52747
150000000.0,tt0458525,1.456541,2009-04-28,2009,373062864.0,107.0,X-Men Origins: Wolverine,2.48708576,1.0,Adventure,Ingenious Film Partners,Gavin Hood,6.6,446360
19000000.0,tt0452623,6.148516000000001,2007-10-19,2007,34619699.0,113.0,Gone Baby Gone,1.8220894210526315,1.0,Crime,Miramax Films,Ben Affleck,7.6,238184
37000000.0,tt0840361,13.081203,2010-09-15,2010,154026136.0,125.0,The Town,4.162868540540541,1.0,Crime,Legendary Pictures,Ben Affleck,7.5,329404
30000000.0,tt0443680,10.111313,2007-09-02,2007,14711793.0,160.0,The Assassination of Jesse James by the Coward Robert Ford,0.4903931,0.0,Action,Plan B Entertainment,Andrew Dominik,7.5,159786
14000000.0,tt0401383,11.090264999999999,2007-05-22,2007,19777647.0,112.0,The Diving Bell and the Butterfly,1.4126890714285714,1.0,Drama,France 3 Cinéma,Julian Schnabel,8.0,99563
25000000.0,tt0426931,8.874048,2007-11-21,2007,66122026.0,114.0,August Rush,2.64488104,1.0,Family,Warner Bros.,Kirsten Sheridan,7.5,100172
8000000.0,tt0804516,9.276709,2007-11-09,2007,7766240.0,98.0,P2,0.97078,0.0,Horror,Summit Entertainment,Franck Khalfoun,5.9,30083
180000000.0,tt0385752,11.481378999999999,2007-12-04,2007,372234864.0,113.0,The Golden Compass,2.0679714666666666,1.0,Adventure,New Line Cinema,Chris Weitz,6.1,171224
60000000.0,tt0952640,11.805233,2007-12-13,2007,361366633.0,92.0,Alvin and the Chipmunks,6.022777216666666,1.0,Comedy,Dune Entertainment,Tim Hill,5.2,71323
35000000.0,tt0841046,7.219935,2007-12-21,2007,18317151.0,96.0,Walk Hard: The Dewey Cox Story,0.5233471714285715,0.0,Comedy,Columbia Pictures Corporation,Jake Kasdan,6.8,63656
70000000.0,tt0372873,6.280906,2007-02-08,2007,53587404.0,90.0,Dragon Wars: D-War,0.7655343428571428,0.0,Fantasy,Younggu-Art Movies,Hyung-rae Shim,3.5,23141
20000000.0,tt0780516,6.496913,2007-09-01,2007,6819587.0,108.0,Flawless,0.34097935,0.0,Crime,Magnolia Pictures,Michael Radford,6.8,22051
40000000.0,tt0443274,7.001645,2008-02-01,2008,151161491.0,90.0,Vantage Point,3.779037275,1.0,Drama,Columbia Pictures,Pete Travis,6.6,140346
10000000.0,tt0425413,11.840494999999999,2007-09-06,2007,33000000.0,100.0,"Run, Fatboy, Run",3.3,1.0,Comedy,Entertainment Films,David Schwimmer,6.6,64014
30000000.0,tt0483607,13.436535999999998,2008-03-14,2008,22211426.0,108.0,Doomsday,0.7403808666666667,0.0,Action,Rogue Pictures,Neil Marshall,6.0,70010
18000000.0,tt0416044,6.375447,2007-09-20,2007,26527510.0,120.0,Mongol: The Rise of Genghis Khan,1.4737505555555555,1.0,History,Kinokompaniya CTB,Sergei Bodrov,7.2,42743
62000000.0,tt0811138,6.258666000000001,2008-06-20,2008,41819064.0,87.0,The Love Guru,0.6745010322580646,0.0,Comedy,Paramount Pictures,Marco Schnabel,3.8,48545
30000000.0,tt0800039,15.106676,2008-04-17,2008,105173115.0,111.0,Forgetting Sarah Marshall,3.5057705,1.0,Comedy,Universal Pictures,Nicholas Stoller,7.1,251610
35000000.0,tt0426592,7.876483,2008-03-27,2008,25871834.0,85.0,Superhero Movie,0.7391952571428572,0.0,Action,Dimension Films,Craig Mazin,4.5,60850
30000000.0,tt0871426,10.901355,2008-04-23,2008,63833449.0,99.0,Baby Mama,2.1277816333333335,1.0,Comedy,Relativity Media,Michael McCullers,6.0,39972
40000000.0,tt0866439,6.4173849999999995,2008-05-02,2008,84601681.0,101.0,Made of Honor,2.115042025,1.0,Comedy,Columbia Pictures,Paul Weiland,5.9,64233
7000000.0,tt0942903,9.218164,2008-03-11,2008,8900000.0,97.0,Stargate: The Ark of Truth,1.2714285714285714,1.0,Adventure,Metro-Goldwyn-Mayer (MGM),Robert C. Cooper,7.4,19770
65000000.0,tt1000774,9.170332,2008-05-12,2008,415252786.0,145.0,Sex and the City,6.3885044,1.0,Comedy,New Line Cinema,Michael Patrick King,5.6,111911
180000000.0,tt0910970,16.088366,2008-06-22,2008,521311860.0,98.0,WALL·E,2.896177,1.0,Animation,Walt Disney Pictures,Andrew Stanton,8.4,932690
260000000.0,tt0401729,14.670353,2012-03-07,2012,284139100.0,132.0,John Carter,1.0928426923076924,1.0,Action,Walt Disney Pictures,Andrew Stanton,6.6,245494
45000000.0,tt0373051,10.419974,2008-07-10,2008,101702060.0,93.0,Journey to the Center of the Earth,2.2600457777777776,1.0,Action,New Line Cinema,Eric Brevig,5.8,106862
20000000.0,tt0758742,9.570657,2006-06-17,2006,27793200.0,126.0,Death Note,1.38966,1.0,Fantasy,Warner Bros.,Shûsuke Kaneko,7.7,27347
37000000.0,tt0482603,6.212701999999999,2008-07-17,2008,63800345.0,81.0,Space Chimps,1.7243336486486487,1.0,Animation,Starz Media,Kirk DeMicco,4.5,10282
30000000.0,tt0443701,9.863584,2008-07-24,2008,68369434.0,104.0,The X Files: I Want to Believe,2.278981133333333,1.0,Drama,Twentieth Century Fox Film Corporation,Chris Carter,5.9,86617
15000000.0,tt0805570,13.389735,2008-08-07,2008,3533227.0,98.0,The Midnight Meat Train,0.23554846666666668,0.0,Mystery,Lions Gate Films,Ryûhei Kitamura,6.1,56786
27000000.0,tt0910936,8.461369,2008-08-06,2008,101624843.0,111.0,Pineapple Express,3.763883074074074,1.0,Action,Columbia Pictures,David Gordon Green,7.0,300174
8000000.0,tt0490181,6.6037479999999995,2008-08-07,2008,2033165.0,111.0,Mutant Chronicles,0.254145625,0.0,Action,Isle of Man Film,Simon Hunter,5.2,25160
25000000.0,tt0852713,9.920106,2008-08-22,2008,70442940.0,97.0,The House Bunny,2.8177176,1.0,Romance,Columbia Pictures,Fred Wolf,5.5,75733
22000000.0,tt0988047,7.859605999999999,2008-08-23,2008,23530831.0,114.0,Traitor,1.0695832272727273,1.0,Drama,Hyde Park Films,Jeffrey Nachmanoff,7.0,53626
3500000.0,tt0804507,34.145916,2007-09-06,2007,54947.0,102.0,The Mother of Tears,0.015699142857142856,0.0,Horror,Myriad Pictures,Dario Argento,5.1,8830
60000000.0,tt0831887,5.762005,2008-12-25,2008,39031337.0,103.0,The Spirit,0.6505222833333333,0.0,Action,DC Comics,Frank Miller,4.8,58161
20000000.0,tt0800308,12.392754,2008-09-12,2008,20211394.0,115.0,Appaloosa,1.0105697,1.0,Drama,New Line Cinema,Ed Harris,6.7,56361
27000000.0,tt0455538,11.981531,2008-10-02,2008,17286299.0,110.0,How to Lose Friends & Alienate People,0.6402332962962963,0.0,Comedy,UK Film Council,Robert B. Weide,6.4,66278
9000000.0,tt0981227,12.992175999999999,2008-10-03,2008,32973937.0,89.0,Nick and Norah's Infinite Playlist,3.6637707777777777,1.0,Comedy,Columbia Pictures,Peter Sollett,6.6,85820
